zip,lat,long,city,state,county
23320,36.735246,-76.23843,Chesapeake,VA,
23321,36.827964,-76.411012,Bowers Hill,VA,
23322,36.634008,-76.213064,Fentress,VA,
23323,36.763424,-76.339743,Chesapeake,VA,
23324,36.805568,-76.266557,Chesapeake,VA,
23325,36.813963,-76.240555,Chesapeake,VA,
23336,37.927682,-75.371369,Chincoteague,VA,
23337,37.827338,-75.506503,Wallops Island,VA,
23350,37.511689,-75.852624,Exmore,VA,
23354,37.462009,-75.888971,Franktown,VA,
23356,38.006404,-75.402899,Greenbackville,VA,
23357,37.768121,-75.6664,Greenbush,VA,
23359,37.853644,-75.561334,Hallwood,VA,
23395,37.969916,-75.471608,Horntown,VA,
23396,37.933232,-75.56236,Horsey,VA,
23399,37.919219,-75.631943,Jenkins Bridge,VA,
23404,37.6534,-75.673508,Locustville,VA,
23405,37.401429,-75.908241,Machipongo,VA,
23407,37.835419,-75.569886,Mappsville,VA,
23409,37.869189,-75.635443,Mears,VA,
23410,37.6407,-75.745355,Melfa,VA,
23415,37.952527,-75.511188,New Church,VA,
23416,37.953686,-75.606483,Oak Hall,VA,
23417,37.710237,-75.752798,Onancock,VA,
23418,37.670422,-75.6992,Onley,VA,
23420,37.582821,-75.806612,Painter,VA,
23421,37.774404,-75.638634,Parksley,VA,
23426,37.92433,-75.695704,Sanford,VA,
23430,36.981057,-76.63682,Smithfield,VA,
23432,36.866823,-76.559811,Suffolk,VA,
23433,36.909027,-76.49286,Suffolk,VA,
23434,36.730433,-76.593147,Suffolk,VA,
23435,36.854427,-76.466397,Suffolk,VA,
23436,36.892625,-76.514157,Suffolk,VA,
23437,36.652611,-76.792043,Suffolk,VA,
23438,36.591311,-76.687097,Suffolk,VA,
23440,37.824485,-75.993003,Tangier,VA,
23442,37.895421,-75.55283,Temperanceville,VA,
23451,36.858451,-76.001928,Virginia Beach,VA,
23452,36.83481,-76.096142,Virginia Beach,VA,
23454,36.828187,-76.023723,Virginia Beach,VA,
23455,36.888121,-76.144552,Virginia Beach,VA,
23456,36.779851,-76.089162,Virginia Beach,VA,
23457,36.624793,-76.037816,Blackwater Bridg,VA,
23459,36.9216,-76.017122,Virginia Beach,VA,
23462,36.839193,-76.152184,Virginia Beach,VA,
23464,36.797772,-76.175909,Virginia Beach,VA,
23481,36.708974,-76.870156,Walters,VA,
23487,36.836881,-76.732372,Windsor,VA,
23502,36.854648,-76.214253,Norfolk,VA,
23503,36.944196,-76.252008,Norfolk,VA,
23504,36.858554,-76.268628,Norfolk,VA,
23505,36.91675,-76.28748,Norfolk,VA,
23507,36.864506,-76.300385,Norfolk,VA,
23508,36.885922,-76.300356,Norfolk,VA,
23509,36.878743,-76.260361,Norfolk,VA,
23510,36.852929,-76.287784,Norfolk,VA,
23511,36.951164,-76.309206,Fleet,VA,
23513,36.891395,-76.239578,Norfolk,VA,
23517,36.869547,-76.294519,Norfolk,VA,
23518,36.920246,-76.216027,Norfolk,VA,
23521,36.916923,-76.163715,Naval Amphibious,VA,
23523,36.82942,-76.270125,Norfolk,VA,
23601,37.057951,-76.460722,Newport News,VA,
23602,37.131684,-76.532125,Newport News,VA,
23603,37.198887,-76.582059,Newport News,VA,
23604,37.122112,-76.589727,Newport News,VA,
23605,37.015583,-76.433158,Newport News,VA,
23606,37.076777,-76.496724,Newport News,VA,
23607,36.986352,-76.416469,Newport News,VA,
23651,37.029671,-76.296896,Hampton,VA,
23661,37.007432,-76.380085,Hampton,VA,
23662,37.131252,-76.380702,Poquoson,VA,
23663,37.03181,-76.319875,Hampton,VA,
23664,37.056611,-76.296639,Hampton,VA,
23665,37.100565,-76.409939,Hampton,VA,
23666,37.046241,-76.409617,Hampton,VA,
23669,37.043559,-76.342573,Hampton,VA,
23690,37.228657,-76.542346,Yorktown,VA,
23692,37.170859,-76.459648,Grafton,VA,
23693,37.122586,-76.450743,Tabb,VA,
23696,37.188468,-76.428992,Seaford,VA,
23701,36.808902,-76.36714,Portsmouth,VA,
23702,36.803534,-76.326979,Portsmouth,VA,
23703,36.869501,-76.386872,Portsmouth,VA,
23704,36.829821,-76.314604,Portsmouth,VA,
23707,36.836234,-76.344011,Portsmouth,VA,
23709,36.813883,-76.305188,Portsmouth,VA,
23801,37.244738,-77.33405,Fort Lee,VA,
23803,37.220001,-77.432594,Ettrick,VA,
23805,37.181937,-77.385385,Petersburg,VA,
23821,36.880609,-77.905518,Alberta,VA,
23824,37.091578,-77.985063,Blackstone,VA,
23827,36.595061,-77.197519,Boykins,VA,
23828,36.578701,-77.270441,Branchville,VA,
23829,36.724332,-77.239363,Capron,VA,
23830,37.039311,-77.435093,Carson,VA,
23831,37.342934,-77.41557,Chester,VA,
23832,37.392327,-77.566799,Chesterfield,VA,
23833,37.194964,-77.664588,Church Road,VA,
23834,37.269968,-77.403829,Colonial Heights,VA,
23837,36.722516,-77.078272,Courtland,VA,
23839,37.098076,-76.896642,Dendron,VA,
23840,37.053522,-77.642558,Dewitt,VA,
23841,37.083283,-77.558539,Dinwiddie,VA,
23842,37.148268,-77.273172,Disputanta,VA,
23843,36.831774,-77.788719,Dolphin,VA,
23844,36.685433,-77.359098,Drewryville,VA,
23845,36.584993,-77.999431,Ebony,VA,
23846,37.070133,-76.833723,Elberon,VA,
23847,36.685689,-77.562953,Emporia,VA,
23850,37.139672,-77.737189,Ammon,VA,
23851,36.678625,-76.939108,Franklin,VA,
23856,36.789342,-77.720772,Freeman,VA,
23857,36.576552,-77.902927,Gasburg,VA,
23859,36.609854,-77.023797,Handsom,VA,
23860,37.287576,-77.295013,Hopewell,VA,
23866,36.907099,-76.886146,Ivor,VA,
23867,36.819129,-77.483162,Jarratt,VA,
23868,36.744874,-77.838437,Triplet,VA,
23872,36.998609,-77.739556,Mc Kenney,VA,
23874,36.614814,-77.106949,Newsoms,VA,
23875,37.233339,-77.274706,Prince George,VA,
23876,36.953043,-77.82372,Rawlings,VA,
23878,36.790752,-77.012531,Sedley,VA,
23879,36.579685,-77.543663,Skippers,VA,
23881,37.190098,-76.992337,Spring Grove,VA,
23882,36.936132,-77.444276,Stony Creek,VA,
23883,37.126024,-76.76514,Surry,VA,
23885,37.190149,-77.565463,Sutherland,VA,
23887,36.565024,-77.838405,Valentines,VA,
23888,36.975734,-76.97898,Wakefield,VA,
23889,36.901122,-77.767317,Warfield,VA,
23890,37.025032,-77.105453,Waverly,VA,
23893,36.633549,-77.959245,White Plains,VA,
23894,37.115678,-77.835193,Wilsons,VA,
23897,36.837279,-77.286986,Yale,VA,
23898,36.843666,-76.810967,Zuni,VA,
23901,37.302692,-78.407592,Farmville,VA,
23915,36.723595,-78.279047,Baskerville,VA,
23917,36.654422,-78.375174,Boydton,VA,
23919,36.576295,-78.105862,Bracey,VA,
23920,36.731879,-77.989843,Brodnax,VA,
23921,37.583335,-78.598537,Buckingham,VA,
23922,37.195203,-78.196084,Burkeville,VA,
23923,37.086379,-78.660622,Charlotte Court,VA,
23924,36.805305,-78.455268,Chase City,VA,
23927,36.631437,-78.535294,Clarksville,VA,
23930,37.165676,-78.105866,Crewe,VA,
23934,37.155211,-78.645912,Cullen,VA,
23936,37.545804,-78.460929,Sprouses Corner,VA,
23937,36.968767,-78.561542,Drakes Branch,VA,
23938,36.90532,-78.010016,Dundas,VA,
23942,37.123417,-78.307195,Green Bay,VA,
23944,36.932965,-78.124238,Kenbridge,VA,
23947,37.041086,-78.469912,Keysville,VA,
23950,36.68609,-78.095251,Blackridge,VA,
23952,36.922624,-78.290644,Lunenburg,VA,
23954,37.101283,-78.387357,Meherrin,VA,
23958,37.265333,-78.65166,Pamplin,VA,
23959,37.092506,-78.791195,Phenix,VA,
23960,37.305838,-78.546162,Prospect,VA,
23962,36.963079,-78.699249,Randolph,VA,
23963,37.191431,-78.814467,Red House,VA,
23964,36.772403,-78.632057,Red Oak,VA,
23966,37.272132,-78.279262,Rice,VA,
23967,36.90569,-78.605699,Saxe,VA,
23968,36.731704,-78.530552,Skipwith,VA,
23970,36.712388,-78.153388,South Hill,VA,
23973,36.766267,-78.219555,23973,VA,
23974,36.983543,-78.237243,Victoria,VA,
23976,36.838968,-78.612655,Wylliesburg,VA,
24011,37.268997,-79.942019,Roanoke,VA,
24012,37.302912,-79.932179,Roanoke,VA,
24013,37.267685,-79.924747,Roanoke,VA,
24014,37.23268,-79.946332,Roanoke,VA,
24015,37.258363,-79.980694,Roanoke,VA,
24016,37.270407,-79.953495,Roanoke,VA,
24017,37.293655,-79.990248,Roanoke,VA,
24018,37.231554,-80.021749,Cave Spring,VA,
24019,37.33585,-79.956328,Hollins,VA,
24053,36.613946,-80.50934,Ararat,VA,
24054,36.654839,-79.73964,Axton,VA,
24055,36.753425,-80.005506,Bassett,VA,
24059,37.206793,-80.145501,Bent Mountain,VA,
24060,37.228804,-80.427313,Whitethorne,VA,
24064,37.388542,-79.817178,Blue Ridge,VA,
24065,37.13313,-79.955554,Boones Mill,VA,
24066,37.52844,-79.705287,Lithia,VA,
24067,37.028495,-80.049592,Callaway,VA,
24069,36.592697,-79.657438,Cascade,VA,
24070,37.369649,-80.128384,Catawba,VA,
24072,37.032642,-80.236747,Simpsons,VA,
24073,37.135286,-80.418774,Christiansburg,VA,
24076,36.583899,-80.444179,Claudville,VA,
24077,37.366293,-79.912765,Cloverdale,VA,
24078,36.72379,-79.914192,Collinsville,VA,
24079,37.055568,-80.152469,Copper Hill,VA,
24082,36.621059,-80.129765,Critz,VA,
24083,37.41253,-79.921095,Daleville,VA,
24084,37.098879,-80.669696,Dublin,VA,
24085,37.666727,-79.817215,Eagle Rock,VA,
24086,37.290576,-80.652758,Eggleston,VA,
24087,37.212651,-80.249658,Ironto,VA,
24088,36.916834,-80.034923,Ferrum,VA,
24089,36.706414,-79.965245,Fieldale,VA,
24090,37.491099,-79.851116,Fincastle,VA,
24091,36.919523,-80.319054,Alum Ridge,VA,
24092,37.016866,-79.776271,Gladehill,VA,
24093,37.366853,-80.863358,Glen Lyn,VA,
24094,37.387221,-80.66315,Goldbond,VA,
24095,37.347167,-79.726284,Goodview,VA,
24101,37.214473,-79.812661,Hardy,VA,
24102,36.839322,-79.99036,Henry,VA,
24104,37.144155,-79.491017,Huddleston,VA,
24105,36.898993,-80.57571,Indian Valley,VA,
24112,36.687067,-79.869136,Martinsville,VA,
24120,36.72504,-80.402227,Meadows Of Dan,VA,
24121,37.178383,-79.652111,Moneta,VA,
24122,37.40696,-79.717462,Montvale,VA,
24124,37.319846,-80.85485,Narrows,VA,
24127,37.487132,-80.17042,New Castle,VA,
24128,37.306852,-80.50992,Newport,VA,
24131,37.574482,-80.254436,Paint Bank,VA,
24133,36.674435,-80.138769,Patrick Springs,VA,
24134,37.304121,-80.726703,Pearisburg,VA,
24136,37.33027,-80.615507,Mountain Lake,VA,
24137,36.920125,-79.664493,Penhook,VA,
24138,37.056476,-80.322901,Pilot,VA,
24139,36.971578,-79.479413,Pittsville,VA,
24141,37.135816,-80.571721,Fairlawn,VA,
24147,37.385048,-80.822718,Rich Creek,VA,
24148,36.5874,-79.86859,Ridgeway,VA,
24149,37.032209,-80.435309,Riner,VA,
24150,37.366455,-80.671728,Ripplemead,VA,
24151,36.989101,-79.883959,Rocky Mount,VA,
24153,37.2853,-80.069185,Salem,VA,
24161,36.991042,-79.561404,Sandy Level,VA,
24162,37.146619,-80.27153,Shawsville,VA,
24165,36.59676,-80.037345,Spencer,VA,
24167,37.245378,-80.740334,Staffordsville,VA,
24168,36.734759,-79.935482,Stanleytown,VA,
24171,36.651744,-80.23923,Stuart,VA,
24174,37.360008,-79.652187,Thaxton,VA,
24175,37.401855,-79.878636,Troutville,VA,
24176,37.013111,-79.686447,Union Hall,VA,
24179,37.271139,-79.835466,Stewartsville,VA,
24184,37.081794,-79.757254,Wirtz,VA,
24185,36.792076,-80.277426,Woolwine,VA,
24201,36.618093,-82.182297,Bristol,VA,
24210,36.691644,-82.019989,Abingdon,VA,
24216,36.906001,-82.791394,Exeter,VA,
24217,37.101358,-82.185632,Bee,VA,
24219,36.858073,-82.762727,Big Stone Gap,VA,
24220,37.169481,-82.248346,Birchleaf,VA,
24221,36.639011,-82.98658,Blackwater,VA,
24224,36.876409,-82.287574,Castlewood,VA,
24225,36.950215,-82.131758,Cleveland,VA,
24226,37.140581,-82.342476,Clinchco,VA,
24228,37.159206,-82.445339,Clintwood,VA,
24230,36.960489,-82.473497,Coeburn,VA,
24236,36.640264,-81.777633,Damascus,VA,
24237,37.005419,-82.281519,Dante,VA,
24239,37.068044,-82.122946,Davenport,VA,
24243,36.781825,-82.930478,Dryden,VA,
24244,36.704402,-82.80651,Clinchport,VA,
24245,36.82416,-82.496025,Dungannon,VA,
24248,36.623694,-83.504737,Ewing,VA,
24250,36.743828,-82.610178,Fort Blackmore,VA,
24251,36.646026,-82.611179,Gate City,VA,
24256,37.220552,-82.285306,Haysi,VA,
24258,36.649778,-82.429929,Hiltons,VA,
24260,37.027292,-81.996883,Council,VA,
24263,36.689647,-83.13615,Jonesville,VA,
24265,36.823931,-82.977161,Keokee,VA,
24266,36.880895,-82.09563,Lebanon,VA,
24269,37.081412,-82.380553,Mc Clure,VA,
24270,36.722302,-82.264888,Mendota,VA,
24271,36.750221,-82.420172,Nickelsville,VA,
24272,37.018229,-82.350023,Nora,VA,
24273,36.937797,-82.624923,Norton,VA,
24277,36.750752,-83.022299,Pennington Gap,VA,
24279,37.092734,-82.601555,Pound,VA,
24280,36.973981,-81.888793,Rosedale,VA,
24281,36.658257,-83.348565,Rose Hill,VA,
24282,36.831515,-83.051838,Saint Charles,VA,
24283,36.932295,-82.341844,Saint Paul,VA,
24285,36.950176,-82.819194,Stonega,VA,
24289,37.022959,-82.217563,Trammel,VA,
24290,36.620213,-82.545227,Weber City,VA,
24292,36.610559,-81.583938,Whitetop,VA,
24293,36.975,-82.594679,Wise,VA,
24301,37.056708,-80.770961,Pulaski,VA,
24311,36.866532,-81.404791,Atkins,VA,
24312,36.819461,-80.858322,Austinville,VA,
24313,36.907787,-80.809006,Barren Springs,VA,
24314,37.15742,-81.198855,Bastian,VA,
24315,37.137644,-81.020064,Bland,VA,
24316,36.93299,-81.659388,Broadford,VA,
24317,36.59574,-80.670452,Cana,VA,
24318,37.00456,-81.364272,Ceres,VA,
24319,36.771912,-81.665103,Chilhowie,VA,
24322,36.808612,-81.103928,Cripple Creek,VA,
24323,36.876755,-81.208883,Crockett,VA,
24324,36.969743,-80.818752,Draper,VA,
24325,36.814546,-80.612348,Dugspur,VA,
24326,36.730579,-81.191488,Elk Creek,VA,
24328,36.663972,-80.69075,Fancy Gap,VA,
24329,36.889764,-80.827174,24329,VA,
24330,36.724683,-81.004157,Fries,VA,
24333,36.656503,-80.911744,Galax,VA,
24340,36.7779,-81.767639,Glade Spring,VA,
24343,36.744225,-80.71973,Hillsville,VA,
24347,36.997815,-80.638173,Allisonia,VA,
24348,36.629444,-81.158202,Independence,VA,
24350,36.827225,-80.977911,Ivanhoe,VA,
24351,36.577483,-80.760133,Lambsburg,VA,
24352,36.707347,-80.514776,Laurel Fork,VA,
24354,36.827316,-81.534914,Marion,VA,
24360,36.91708,-80.921391,Foster Falls,VA,
24361,36.761175,-81.851205,Meadowview,VA,
24363,36.610379,-81.395452,Mouth Of Wilson,VA,
24366,37.244242,-81.155236,Rocky Gap,VA,
24368,36.883616,-81.287872,Rural Retreat,VA,
24370,36.892699,-81.740201,Saltville,VA,
24373,36.815329,-81.645672,Seven Mile Ford,VA,
24374,36.799843,-81.183404,Speedwell,VA,
24375,36.773633,-81.408443,Sugar Grove,VA,
24377,36.976331,-81.628017,Tannersville,VA,
24378,36.68546,-81.435004,Trout Dale,VA,
24380,36.874927,-80.490861,Willis,VA,
24381,36.787948,-80.882437,Woodlawn,VA,
24382,36.940669,-81.094082,Wytheville,VA,
24401,38.145104,-79.07519,Woodrum,VA,
24413,38.515231,-79.561272,Blue Grass,VA,
24416,37.739585,-79.352311,Buena Vista,VA,
24421,38.234605,-79.179126,Churchville,VA,
24422,37.820342,-79.805423,Clifton Forge,VA,
24426,37.784203,-80.003176,Alleghany,VA,
24430,38.076826,-79.361883,Craigsville,VA,
24431,38.168422,-78.841275,Crimora,VA,
24432,38.184231,-79.415186,Deerfield,VA,
24433,38.390248,-79.482176,Doe Hill,VA,
24435,37.877825,-79.297922,Fairfield,VA,
24437,38.210928,-78.932583,Fort Defiance,VA,
24439,37.987813,-79.477325,Goshen,VA,
24440,38.001804,-79.135876,Greenville,VA,
24441,38.248371,-78.825528,Grottoes,VA,
24442,38.294611,-79.435272,Head Waters,VA,
24444,38.464597,-79.592927,Hightown,VA,
24445,37.963784,-79.871662,Hot Springs,VA,
24450,37.788463,-79.458111,Lexington,VA,
24458,38.326588,-79.498798,Mc Dowell,VA,
24459,38.024158,-79.281165,Middlebrook,VA,
24460,38.005795,-79.640649,Millboro Spring,VA,
24464,37.839931,-79.061079,Montebello,VA,
24465,38.405821,-79.59407,Monterey,VA,
24467,38.261185,-78.97296,Mount Sidney,VA,
24468,38.286216,-79.659137,Mustoe,VA,
24471,38.317167,-78.810388,Port Republic,VA,
24472,37.937353,-79.221903,Raphine,VA,
24473,37.896458,-79.387421,Rockbridge Baths,VA,
24475,37.968418,-79.221141,Spottswood,VA,
24477,38.014423,-79.029821,Stuarts Draft,VA,
24479,38.159117,-79.187281,Swoope,VA,
24482,38.203726,-79.005872,Verona,VA,
24483,37.83777,-79.213485,Vesuvius,VA,
24484,38.085119,-79.807792,Bolar,VA,
24485,38.274397,-79.320139,West Augusta,VA,
24486,38.293145,-78.923454,Weyers Cave,VA,
24487,38.177907,-79.650607,Burnsville,VA,
24501,37.386228,-79.171464,Lynchburg,VA,
24502,37.359635,-79.211783,Timberlake,VA,
24503,37.437646,-79.204982,Lynchburg,VA,
24504,37.390422,-79.12142,Lynchburg,VA,
24517,37.122162,-79.291145,Altavista,VA,
24520,36.589352,-79.020237,Alton,VA,
24521,37.602677,-79.050572,Amherst,VA,
24522,37.352951,-78.822445,Appomattox,VA,
24523,37.315345,-79.53311,Bedford,VA,
24526,37.530556,-79.382706,Big Island,VA,
24527,36.667408,-79.378869,Blairs,VA,
24528,37.082663,-78.922679,Brookneal,VA,
24529,36.61676,-78.609266,Buffalo Junction,VA,
24530,36.764748,-79.628779,Callands,VA,
24531,36.83099,-79.429659,Chatham,VA,
24534,36.863695,-78.78618,Clover,VA,
24536,37.488659,-79.315757,Coleman Falls,VA,
24538,37.336953,-78.980353,Concord,VA,
24539,36.873217,-78.970634,Crystal Hill,VA,
24540,36.621789,-79.412441,Danville,VA,
24541,36.577937,-79.441112,Danville,VA,
24549,36.743008,-79.457966,Dry Fork,VA,
24550,37.261049,-79.231723,Evington,VA,
24551,37.337878,-79.279116,Forest,VA,
24553,37.547252,-78.850838,Gladstone,VA,
24554,37.138581,-79.104794,Gladys,VA,
24555,37.643,-79.45898,Glasgow,VA,
24556,37.348098,-79.381277,Goode,VA,
24557,36.969515,-79.338874,Gretna,VA,
24558,36.762571,-78.941494,Halifax,VA,
24562,37.765891,-78.582355,Howardsville,VA,
24563,37.079787,-79.299995,Hurt,VA,
24565,36.858582,-79.187034,Java,VA,
24566,36.715577,-79.278284,Keeling,VA,
